datahora,country,estado,municipio,bioma,Latitude,Longitude
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.833,-70.778
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.84,-63.417
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.85,-63.415
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.851,-63.425
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.854,-61.809
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.863,-63.443
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.865,-61.191
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-7.867,-70.884
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.865,-63.453
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.868,-61.185
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.87,-61.198
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.87,-61.652
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-7.871,-70.877
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.874,-61.676
8/9/20,Brasil,PARA,ALTAMIRA,Amazonia,-7.877,-55.054
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.902,-61.721
8/9/20,Brasil,PARA,ALTAMIRA,Amazonia,-7.884,-55.021
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.887,-61.76
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.907,-61.684
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-7.95,-70.17
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-7.951,-70.161
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-7.952,-70.186
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-7.953,-70.177
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-7.962,-70.169
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-7.957,-70.651
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.974,-61.201
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-7.988,-70.613
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.989,-61.225
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-7.994,-70.605
8/9/20,Brasil,PARA,ALTAMIRA,Amazonia,-6.695,-54.977
8/9/20,Brasil,PARA,ALTAMIRA,Amazonia,-6.696,-54.982
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.775,-55.675
8/9/20,Brasil,PARA,ALTAMIRA,Amazonia,-6.794,-55.118
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.835,-55.464
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.835,-55.805
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.841,-55.773
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.846,-55.767
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.847,-55.808
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.852,-55.802
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-6.862,-60.129
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-6.856,-62.924
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-6.876,-60.06
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-6.878,-60.077
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.88,-59.192
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.891,-55.937
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.896,-55.971
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.898,-55.929
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.903,-59.082
8/9/20,Brasil,PARA,ITAITUBA,Amazonia,-6.9,-56.82
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.903,-59.417
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.904,-55.962
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.907,-55.935
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.919,-59.868
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.927,-59.81
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.905,-59.435
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.933,-55.635
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.93,-59.827
8/9/20,Brasil,RONDONIA,NOVA MAMORE,Amazonia,-10.067,-64.482
8/9/20,Brasil,RONDONIA,BURITIS,Amazonia,-10.144,-64.185
8/9/20,Brasil,ACRE,RIO BRANCO,Amazonia,-10.213,-68.777
8/9/20,Brasil,ACRE,PLACIDO DE CASTRO,Amazonia,-10.215,-67.055
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-10.222,-59.144
8/9/20,Brasil,ACRE,RIO BRANCO,Amazonia,-10.224,-68.775
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-10.225,-59.161
8/9/20,Brasil,ACRE,RIO BRANCO,Amazonia,-10.248,-68.766
8/9/20,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,-10.289,-63.731
8/9/20,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,-10.297,-63.72
8/9/20,Brasil,RONDONIA,GUAJARA-MIRIM,Amazonia,-10.466,-65.409
8/9/20,Brasil,RONDONIA,NOVA MAMORE,Amazonia,-10.419,-64.497
8/9/20,Brasil,ACRE,XAPURI,Amazonia,-10.475,-68.847
8/9/20,Brasil,ACRE,CAPIXABA,Amazonia,-10.487,-67.789
8/9/20,Brasil,ACRE,CAPIXABA,Amazonia,-10.5,-67.894
8/9/20,Brasil,ACRE,PLACIDO DE CASTRO,Amazonia,-10.502,-67.6
8/9/20,Brasil,RONDONIA,GOVERNADOR JORGE TEIXEIRA,Amazonia,-10.495,-63.062
8/9/20,Brasil,ACRE,CAPIXABA,Amazonia,-10.488,-67.801
8/9/20,Brasil,RONDONIA,NOVA MAMORE,Amazonia,-10.494,-64.637
8/9/20,Brasil,ACRE,CAPIXABA,Amazonia,-10.502,-67.906
8/9/20,Brasil,ACRE,CAPIXABA,Amazonia,-10.504,-67.612
8/9/20,Brasil,RONDONIA,NOVA MAMORE,Amazonia,-10.602,-64.107
8/9/20,Brasil,RONDONIA,NOVA MAMORE,Amazonia,-10.601,-64.098
8/9/20,Brasil,ACRE,XAPURI,Amazonia,-10.614,-68.679
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-10.767,-59.804
8/9/20,Brasil,ACRE,BRASILEIA,Amazonia,-10.826,-69.255
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.871,-71.363
8/9/20,Brasil,ACRE,RIO BRANCO,Amazonia,-10.019,-68.021
8/9/20,Brasil,RONDONIA,NOVA MAMORE,Amazonia,-10.055,-64.53
8/9/20,Brasil,RONDONIA,NOVA MAMORE,Amazonia,-10.057,-64.539
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.949,-71.558
8/9/20,Brasil,AMAZONAS,AUTAZES,Amazonia,-3.687,-59.63
8/9/20,Brasil,PARA,ITAITUBA,Amazonia,-6.404,-56.049
8/9/20,Brasil,PARA,ITAITUBA,Amazonia,-6.421,-56.047
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.937,-55.629
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.945,-60.116
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-6.967,-63.113
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-6.974,-63.091
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-6.975,-63.101
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-6.984,-62.962
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-6.983,-59.695
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-6.999,-63.129
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.026,-55.65
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-7.027,-59.366
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-7.036,-59.351
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-7.037,-59.346
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-7.039,-59.364
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.062,-63.072
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.059,-63.051
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.072,-63.07
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.073,-63.081
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.09,-55.883
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.093,-55.478
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.083,-55.892
8/9/20,Brasil,PARA,ITAITUBA,Amazonia,-7.078,-56.888
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-7.101,-59.252
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.621,-70.515
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.622,-69.71
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.681,-70.989
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-6.649,-62.919
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.714,-69.545
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.716,-69.473
8/9/20,Brasil,ACRE,RIO BRANCO,Amazonia,-10.018,-68.009
8/9/20,Brasil,AMAZONAS,EIRUNEPE,Amazonia,-6.643,-69.965
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.749,-63.015
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.75,-63.025
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.755,-70.559
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.756,-63.49
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.76,-63.024
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.761,-63.483
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.762,-69.481
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.822,-66.724
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.818,-66.765
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.765,-69.402
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.823,-66.664
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.764,-69.409
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.82,-66.714
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.767,-66.672
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.767,-69.416
8/9/20,Brasil,RONDONIA,CUJUBIM,Amazonia,-8.82,-62.52
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.768,-66.682
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.77,-66.692
8/9/20,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,-8.773,-67.554
8/9/20,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,-8.774,-67.565
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.815,-71.232
8/9/20,Brasil,RONDONIA,CUJUBIM,Amazonia,-8.786,-62.574
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.815,-71.239
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.787,-69.572
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.787,-69.579
8/9/20,Brasil,RONDONIA,CUJUBIM,Amazonia,-8.778,-62.586
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.813,-71.22
8/9/20,Brasil,RONDONIA,CUJUBIM,Amazonia,-8.788,-62.585
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.788,-66.759
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.811,-66.646
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.79,-63.161
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.791,-63.171
8/9/20,Brasil,RONDONIA,CUJUBIM,Amazonia,-8.797,-62.583
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.796,-66.748
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.798,-66.758
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.807,-66.756
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.799,-66.767
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.808,-66.766
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.8,-69.161
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.806,-66.747
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.843,-70.629
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.895,-71.241
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.897,-71.261
8/9/20,Brasil,RONDONIA,CUJUBIM,Amazonia,-8.9,-62.566
8/9/20,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,-8.9,-68.788
8/9/20,Brasil,RONDONIA,CUJUBIM,Amazonia,-8.911,-62.575
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.929,-67.048
8/9/20,Brasil,ACRE,MARECHAL THAUMATURGO,Amazonia,-8.939,-72.398
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.946,-71.553
8/9/20,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,-8.959,-67.714
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.967,-65.996
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.968,-66.005
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.969,-63.39
8/9/20,Brasil,AMAZONAS,LABREA,Amazonia,-8.98,-66.022
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.911,-64.418
8/9/20,Brasil,MATO GROSSO,NOVA MONTE VERDE,Amazonia,-9.911,-57.505
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.919,-64.407
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.92,-64.416
8/9/20,Brasil,RONDONIA,BURITIS,Amazonia,-9.927,-64.08
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.928,-64.406
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-9.929,-60.254
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-9.931,-60.263
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-9.942,-60.261
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-9.931,-60.269
8/9/20,Brasil,RONDONIA,BURITIS,Amazonia,-9.936,-64.079
8/9/20,Brasil,RONDONIA,BURITIS,Amazonia,-9.945,-64.077
8/9/20,Brasil,RONDONIA,BURITIS,Amazonia,-9.946,-64.086
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.367,-55.712
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.363,-55.718
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.379,-55.715
8/9/20,Brasil,AMAZONAS,APUI,Amazonia,-7.407,-59.855
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.446,-55.727
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.455,-55.733
8/9/20,Brasil,AMAZONAS,CANUTAMA,Amazonia,-7.457,-63.742
8/9/20,Brasil,AMAZONAS,CANUTAMA,Amazonia,-7.459,-63.752
8/9/20,Brasil,AMAZONAS,ENVIRA,Amazonia,-7.506,-70.183
8/9/20,Brasil,AMAZONAS,CANUTAMA,Amazonia,-7.468,-63.75
8/9/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.508,-63.27
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.536,-61.484
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.557,-60.738
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.558,-61.493
8/9/20,Brasil,PARA,JACAREACANGA,Amazonia,-7.565,-57.695
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.537,-61.496
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.585,-60.848
8/9/20,Brasil,AMAZONAS,CANUTAMA,Amazonia,-7.573,-63.405
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.587,-60.862
8/9/20,Brasil,AMAZONAS,CANUTAMA,Amazonia,-7.591,-63.463
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.594,-60.761
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.596,-60.775
8/9/20,Brasil,AMAZONAS,PAUINI,Amazonia,-7.628,-67.074
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.721,-61.461
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.785,-61.309
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.783,-61.296
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.793,-61.36
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.795,-61.372
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.796,-61.353
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.798,-61.366
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.804,-55.079
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-7.805,-55.075
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.818,-61.382
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.812,-61.199
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-7.829,-61.38
8/9/20,Brasil,PARA,ALTAMIRA,Amazonia,-7.83,-54.91
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-7.838,-61.155
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.53,-69.962
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.531,-71.452
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.532,-69.978
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.533,-70.532
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.533,-62.664
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.534,-71.472
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.535,-70.548
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.57,-63.116
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.578,-63.104
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.55,-62.493
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.58,-63.114
8/9/20,Brasil,RONDONIA,CUJUBIM,Amazonia,-8.857,-62.504
8/9/20,Brasil,AMAZONAS,TAPAUA,Amazonia,-5.805,-63.436
8/9/20,Brasil,AMAZONAS,TAPAUA,Amazonia,-5.809,-63.44
8/9/20,Brasil,AMAZONAS,TAPAUA,Amazonia,-5.808,-63.43
8/9/20,Brasil,AMAZONAS,TAPAUA,Amazonia,-5.821,-63.324
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.839,-70.635
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.838,-70.791
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-5.833,-59.885
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-5.836,-59.903
8/9/20,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,-5.838,-59.897
8/9/20,Brasil,AMAZONAS,MANICORE,Amazonia,-5.971,-61.474
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.658,-64.961
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.659,-64.97
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.659,-65.752
8/9/20,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,-9.715,-60.706
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.701,-64.69
8/9/20,Brasil,MATO GROSSO,NOVO MUNDO,Amazonia,-9.745,-55.237
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.758,-64.248
8/9/20,Brasil,ACRE,BUJARI,Amazonia,-9.777,-67.889
8/9/20,Brasil,ACRE,BUJARI,Amazonia,-9.797,-67.886
8/9/20,Brasil,MATO GROSSO,COTRIGUACU,Amazonia,-9.828,-58.988
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-9.847,-60.239
8/9/20,Brasil,RONDONIA,BURITIS,Amazonia,-9.855,-63.713
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-9.849,-60.253
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-9.849,-64.949
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.373,-70.248
8/9/20,Brasil,ACRE,PORTO WALTER,Amazonia,-8.373,-72.609
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.377,-62.758
8/9/20,Brasil,ACRE,PORTO WALTER,Amazonia,-8.377,-72.604
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.378,-62.768
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.378,-70.104
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.392,-70.145
8/9/20,Brasil,ACRE,PORTO WALTER,Amazonia,-8.38,-72.628
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.39,-71.07
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.392,-71.088
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.396,-70.149
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.414,-70.195
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.416,-70.21
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.423,-70.205
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.421,-71.096
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.425,-70.22
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.43,-71.083
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.431,-71.076
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.432,-71.102
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.434,-71.094
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.436,-62.759
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.442,-70.17
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-8.438,-55.269
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.44,-70.154
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.452,-70.249
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-8.455,-55.266
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.455,-70.265
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.455,-70.364
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.455,-70.588
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.457,-70.605
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.456,-70.184
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.462,-70.6
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.464,-62.664
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.471,-70.118
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.478,-62.694
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.481,-62.651
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-8.488,-55.26
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.493,-62.66
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-8.494,-55.251
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.494,-62.67
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.491,-62.649
8/9/20,Brasil,AMAZONAS,PAUINI,Amazonia,-8.495,-67.37
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.496,-62.681
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.498,-62.562
8/9/20,Brasil,MATO GROSSO,ARIPUANA,Amazonia,-9.49,-60.307
8/9/20,Brasil,MATO GROSSO,COLNIZA,Amazonia,-9.498,-59.14
8/9/20,Brasil,AMAZONAS,CAAPIRANGA,Amazonia,-3.117,-61.383
8/9/20,Brasil,AMAZONAS,ALVARAES,Amazonia,-3.181,-64.833
8/9/20,Brasil,AMAZONAS,MANACAPURU,Amazonia,-3.248,-60.958
8/9/20,Brasil,AMAZONAS,MANACAPURU,Amazonia,-3.25,-60.973
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.501,-62.648
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.504,-62.669
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.502,-62.658
8/9/20,Brasil,ACRE,TARAUACA,Amazonia,-8.505,-70.864
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-8.51,-55.248
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.513,-62.667
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-8.514,-55.243
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.515,-62.678
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.517,-70.042
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.529,-70.556
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.523,-62.666
8/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-8.527,-55.245
8/9/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.687,-62.922
8/9/20,Brasil,RONDONIA,PORTO VELHO,Amazonia,-8.688,-62.607
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.542,-69.961
8/9/20,Brasil,ACRE,FEIJO,Amazonia,-8.692,-70.993
8/9/20,Brasil,ACRE,MANOEL URBANO,Amazonia,-8.712,-69.531
8/9/20,Brasil,MATO GROSSO,COLNIZA,Amazonia,-9.274,-60.332
8/9/20,Brasil,MATO GROSSO,COLNIZA,Amazonia,-9.274,-60.855
8/9/20,Brasil,MATO GROSSO,COLNIZA,Amazonia,-9.276,-60.868
8/9/20,Brasil,MATO GROSSO,COLNIZA,Amazonia,-9.277,-60.849
8/9/20,Brasil,MATO GROSSO,COLNIZA,Amazonia,-9.279,-60.862
